INDOLE-3-GLYCEROL-P	NG5636558	1
INDOLE-3-GLYCEROL-P	NG5636604	1
INDOLE-3-GLYCEROL-P	NG5636304	1
INDOLE-3-GLYCEROL-P	NG5636397	1
INDOLE-3-GLYCEROL-P	MH0311	1
INDOLE-3-GLYCEROL-P	MH0035	1
INDOLE-3-GLYCEROL-P	MH0329	1
INDOLE-3-GLYCEROL-P	MH0436	1
INDOLE-3-GLYCEROL-P	MH0368	1
INDOLE-3-GLYCEROL-P	MH0365	1
INDOLE-3-GLYCEROL-P	NG563654	1
INDOLE-3-GLYCEROL-P	NG5636551	1
INDOLE-3-GLYCEROL-P	MH0234	1
INDOLE-3-GLYCEROL-P	MH0444	1
INDOLE-3-GLYCEROL-P	MH0355	1
INDOLE-3-GLYCEROL-P	MH0343	1
INDOLE-3-GLYCEROL-P	NG5636380	1
INDOLE-3-GLYCEROL-P	MH0376	1
INDOLE-3-GLYCEROL-P	MH0374	1
INDOLE-3-GLYCEROL-P	MH0170	1
INDOLE-3-GLYCEROL-P	MH0328	1
INDOLE-3-GLYCEROL-P	NG5636587	1
INDOLE-3-GLYCEROL-P	MH0361	1
INDOLE-3-GLYCEROL-P	MH0354	1
INDOLE-3-GLYCEROL-P	MH0308	1
INDOLE-3-GLYCEROL-P	MH0309	1
INDOLE-3-GLYCEROL-P	MH0016	1
INDOLE-3-GLYCEROL-P	NG5636457	1
INDOLE-3-GLYCEROL-P	MH0283	1
INDOLE-3-GLYCEROL-P	MH0253	1
INDOLE-3-GLYCEROL-P	NG5636552	1
INDOLE-3-GLYCEROL-P	MH0276	1
INDOLE-3-GLYCEROL-P	NG5636244	1
INDOLE-3-GLYCEROL-P	MH0385	1
INDOLE-3-GLYCEROL-P	MH0109	1
INDOLE-3-GLYCEROL-P	MH0381	1
INDOLE-3-GLYCEROL-P	MH0389	1
INDOLE-3-GLYCEROL-P	NG5636146	1
INDOLE-3-GLYCEROL-P	MH0129	1
INDOLE-3-GLYCEROL-P	NG5636288	1
INDOLE-3-GLYCEROL-P	MH0119	1
INDOLE-3-GLYCEROL-P	MH0323	1
INDOLE-3-GLYCEROL-P	MH0410	1
INDOLE-3-GLYCEROL-P	MH0359	1
INDOLE-3-GLYCEROL-P	NG5636158	1
INDOLE-3-GLYCEROL-P	MH0375	1
INDOLE-3-GLYCEROL-P	MH0169	1
INDOLE-3-GLYCEROL-P	MH0087	1
INDOLE-3-GLYCEROL-P	NG5636350	1
INDOLE-3-GLYCEROL-P	NG5636334	1
INDOLE-3-GLYCEROL-P	MH0408	1
INDOLE-3-GLYCEROL-P	MH0377	1
INDOLE-3-GLYCEROL-P	MH0382	1
INDOLE-3-GLYCEROL-P	MH0349	1
INDOLE-3-GLYCEROL-P	MH0399	1
INDOLE-3-GLYCEROL-P	NG5636278	1
INDOLE-3-GLYCEROL-P	MH0271	1
INDOLE-3-GLYCEROL-P	MH0222	1
INDOLE-3-GLYCEROL-P	MH0289	1
INDOLE-3-GLYCEROL-P	MH0366	1
INDOLE-3-GLYCEROL-P	MH0206	1
INDOLE-3-GLYCEROL-P	MH0391	1
INDOLE-3-GLYCEROL-P	MH0442	1
INDOLE-3-GLYCEROL-P	MH0229	1
INDOLE-3-GLYCEROL-P	MH0088	1
INDOLE-3-GLYCEROL-P	NG5636421	1
INDOLE-3-GLYCEROL-P	NG5636224	1
INDOLE-3-GLYCEROL-P	MH0227	1
INDOLE-3-GLYCEROL-P	MH0077	1
INDOLE-3-GLYCEROL-P	NG5636384	1
INDOLE-3-GLYCEROL-P	MH0286	1
INDOLE-3-GLYCEROL-P	NG5636577	1
INDOLE-3-GLYCEROL-P	MH0132	1
INDOLE-3-GLYCEROL-P	NG5636378	1
INDOLE-3-GLYCEROL-P	MH0054	1
INDOLE-3-GLYCEROL-P	MH0161	1
INDOLE-3-GLYCEROL-P	MH0395	1
INDOLE-3-GLYCEROL-P	MH0429	1
INDOLE-3-GLYCEROL-P	NG563660	1
INDOLE-3-GLYCEROL-P	MH0299	1
INDOLE-3-GLYCEROL-P	MH0390	1
INDOLE-3-GLYCEROL-P	NG563658	1
INDOLE-3-GLYCEROL-P	MH0298	1
INDOLE-3-GLYCEROL-P	MH0421	1
INDOLE-3-GLYCEROL-P	NG5636536	1
INDOLE-3-GLYCEROL-P	NG5636472	1
INDOLE-3-GLYCEROL-P	NG5636118	1
INDOLE-3-GLYCEROL-P	MH0386	1
INDOLE-3-GLYCEROL-P	NG5425286	1
INDOLE-3-GLYCEROL-P	MH0302	1
INDOLE-3-GLYCEROL-P	NG5636332	1
INDOLE-3-GLYCEROL-P	NG5636235	1
INDOLE-3-GLYCEROL-P	NG5636312	1
INDOLE-3-GLYCEROL-P	MH0167	1
INDOLE-3-GLYCEROL-P	MH0149	1
INDOLE-3-GLYCEROL-P	MH0369	1
INDOLE-3-GLYCEROL-P	MH0414	1
INDOLE-3-GLYCEROL-P	MH0393	1
INDOLE-3-GLYCEROL-P	MH0416	1
INDOLE-3-GLYCEROL-P	MH0396	1
INDOLE-3-GLYCEROL-P	MH0327	1
INDOLE-3-GLYCEROL-P	NG5636434	1
INDOLE-3-GLYCEROL-P	NG5636646	1
INDOLE-3-GLYCEROL-P	MH0057	1
INDOLE-3-GLYCEROL-P	NG5636372	1
INDOLE-3-GLYCEROL-P	MH0191	1
INDOLE-3-GLYCEROL-P	MH0101	1
INDOLE-3-GLYCEROL-P	NG563692	1
INDOLE-3-GLYCEROL-P	MH0047	1
INDOLE-3-GLYCEROL-P	MH0335	1
INDOLE-3-GLYCEROL-P	MH0197	1
INDOLE-3-GLYCEROL-P	MH0362	1
INDOLE-3-GLYCEROL-P	MH0049	1
INDOLE-3-GLYCEROL-P	MH0120	1
INDOLE-3-GLYCEROL-P	MH0314	1
INDOLE-3-GLYCEROL-P	MH0260	1
INDOLE-3-GLYCEROL-P	MH0397	1
INDOLE-3-GLYCEROL-P	MH0388	1
INDOLE-3-GLYCEROL-P	NG5636436	1
INDOLE-3-GLYCEROL-P	NG5636121	1
INDOLE-3-GLYCEROL-P	NG5636269	1
INDOLE-3-GLYCEROL-P	MH0384	1
INDOLE-3-GLYCEROL-P	MH0371	1
INDOLE-3-GLYCEROL-P	NG5636655	1
INDOLE-3-GLYCEROL-P	MH0128	1
INDOLE-3-GLYCEROL-P	MH0346	1
INDOLE-3-GLYCEROL-P	MH0259	1
OXALYL-COA	MH0281	1
OXALYL-COA	MH0451	1
OXALYL-COA	NG5636126	1
OXALYL-COA	MH0418	1
OXALYL-COA	MH0310	1
OXALYL-COA	NG5636497	1
OXALYL-COA	MH0373	1
OXALYL-COA	MH0252	1
OXALYL-COA	NG5636344	1
OXALYL-COA	NG5425485	1
OXALYL-COA	NG5636439	1
OXALYL-COA	MH0387	1
OXALYL-COA	NG5636432	1
OXALYL-COA	MH0288	1
OXALYL-COA	MH0402	1
OXALYL-COA	NG5425550	1
OXALYL-COA	MH0183	1
OXALYL-COA	NG5636628	1
OXALYL-COA	NG5636225	1
OXALYL-COA	MH0212	1
OXALYL-COA	MH0261	1
OXALYL-COA	MH0334	1
OXALYL-COA	NG5636422	1
OXALYL-COA	MH0372	1
OXALYL-COA	MH0177	1
OXALYL-COA	MH0238	1
OXALYL-COA	MH0433	1
OXALYL-COA	MH0364	1
OXALYL-COA	NG5636479	1
OXALYL-COA	NG5636349	1
OXALYL-COA	MH0339	1
OXALYL-COA	MH0358	1
OXALYL-COA	NG5636462	1
OXALYL-COA	MH0378	1
OXALYL-COA	MH0264	1
OXALYL-COA	NG5636495	1
OXALYL-COA	MH0404	1
OXALYL-COA	MH0086	1
OXALYL-COA	MH0135	1
OXALYL-COA	NG5636458	1
OXALYL-COA	NG5636524	1
OXALYL-COA	MH0096	1
OXALYL-COA	MH0347	1
OXALYL-COA	MH0114	1
OXALYL-COA	NG5636483	1
OXALYL-COA	MH0383	1
OXALYL-COA	NG5636484	1
OXALYL-COA	MH0266	1
OXALYL-COA	MH0430	1
OXALYL-COA	MH0073	1
OXALYL-COA	MH0155	1
OXALYL-COA	NG5636558	1
OXALYL-COA	NG5636604	1
OXALYL-COA	NG5636304	1
OXALYL-COA	NG5636397	1
OXALYL-COA	MH0311	1
OXALYL-COA	MH0035	1
OXALYL-COA	MH0329	1
OXALYL-COA	MH0436	1
OXALYL-COA	MH0368	1
OXALYL-COA	MH0365	1
OXALYL-COA	NG563654	1
OXALYL-COA	NG5636551	1
OXALYL-COA	MH0234	1
OXALYL-COA	MH0444	1
OXALYL-COA	MH0355	1
OXALYL-COA	MH0343	1
OXALYL-COA	NG5636380	1
OXALYL-COA	MH0376	1
OXALYL-COA	MH0374	1
OXALYL-COA	MH0170	1
OXALYL-COA	MH0328	1
OXALYL-COA	NG5636587	1
OXALYL-COA	MH0361	1
OXALYL-COA	MH0354	1
OXALYL-COA	MH0308	1
OXALYL-COA	MH0309	1
OXALYL-COA	MH0016	1
OXALYL-COA	NG5636457	1
OXALYL-COA	MH0283	1
OXALYL-COA	MH0253	1
OXALYL-COA	NG5636552	1
OXALYL-COA	MH0276	1
OXALYL-COA	NG5636244	1
OXALYL-COA	MH0385	1
OXALYL-COA	MH0109	1
OXALYL-COA	MH0381	1
OXALYL-COA	MH0389	1
OXALYL-COA	NG5636146	1
OXALYL-COA	MH0129	1
OXALYL-COA	NG5636288	1
OXALYL-COA	MH0119	1
OXALYL-COA	MH0323	1
OXALYL-COA	MH0410	1
OXALYL-COA	MH0359	1
OXALYL-COA	NG5636158	1
OXALYL-COA	MH0375	1
OXALYL-COA	MH0169	1
OXALYL-COA	MH0087	1
OXALYL-COA	NG5636350	1
OXALYL-COA	NG5636334	1
OXALYL-COA	MH0408	1
OXALYL-COA	MH0377	1
OXALYL-COA	MH0382	1
OXALYL-COA	MH0349	1
OXALYL-COA	MH0399	1
OXALYL-COA	NG5636278	1
OXALYL-COA	MH0271	1
OXALYL-COA	MH0222	1
OXALYL-COA	MH0289	1
OXALYL-COA	MH0366	1
OXALYL-COA	MH0206	1
OXALYL-COA	MH0391	1
OXALYL-COA	MH0442	1
OXALYL-COA	MH0229	1
OXALYL-COA	MH0088	1
OXALYL-COA	NG5636421	1
OXALYL-COA	NG5636224	1
OXALYL-COA	MH0227	1
OXALYL-COA	MH0077	1
OXALYL-COA	NG5636384	1
OXALYL-COA	MH0286	1
