sample	expe	category	phylum	occurrence
MH0167	addedvalue_com	KS	Firmicutes_C	1
MH0169	fulltargets_com	AS	Bacteroidota	9
MH0169	fulltargets_com	AS	Firmicutes	1
MH0169	fulltargets_com	AS	Firmicutes_A	7
MH0169	fulltargets_com	AS	Proteobacteria	1
MH0169	fulltargets_com	ES	Bacteroidota	8
MH0169	fulltargets_com	ES	Cyanobacteria	1
MH0169	fulltargets_com	ES	Firmicutes	2
MH0169	fulltargets_com	ES	Firmicutes_A	15
MH0169	fulltargets_com	ES	Firmicutes_C	1
MH0169	fulltargets_com	KS	Bacteroidota	17
MH0169	fulltargets_com	KS	Cyanobacteria	1
MH0169	fulltargets_com	KS	Firmicutes	3
MH0169	fulltargets_com	KS	Firmicutes_A	22
MH0169	fulltargets_com	KS	Firmicutes_C	1
MH0169	fulltargets_com	KS	Proteobacteria	1
MH0169	addedvalue_com	AS	Bacteroidota	7
MH0169	addedvalue_com	AS	Firmicutes_A	5
MH0169	addedvalue_com	AS	Proteobacteria	1
MH0169	addedvalue_com	ES	Bacteroidota	8
MH0169	addedvalue_com	ES	Firmicutes_A	11
MH0169	addedvalue_com	KS	Bacteroidota	15
MH0169	addedvalue_com	KS	Firmicutes_A	16
MH0169	addedvalue_com	KS	Proteobacteria	1
MH0170	fulltargets_com	AS	Bacteroidota	4
MH0170	fulltargets_com	AS	Firmicutes	1
MH0170	fulltargets_com	AS	Firmicutes_A	8
MH0170	fulltargets_com	ES	Bacteroidota	3
MH0170	fulltargets_com	ES	Firmicutes	1
MH0170	fulltargets_com	ES	Firmicutes_A	21
MH0170	fulltargets_com	ES	Proteobacteria	2
MH0170	fulltargets_com	KS	Bacteroidota	7
MH0170	fulltargets_com	KS	Firmicutes	2
MH0170	fulltargets_com	KS	Firmicutes_A	29
MH0170	fulltargets_com	KS	Proteobacteria	2
MH0170	addedvalue_com	AS	Bacteroidota	4
MH0170	addedvalue_com	AS	Firmicutes	1
MH0170	addedvalue_com	AS	Firmicutes_A	11
MH0170	addedvalue_com	AS	Proteobacteria	1
MH0170	addedvalue_com	ES	Bacteroidota	3
MH0170	addedvalue_com	ES	Firmicutes	1
MH0170	addedvalue_com	ES	Firmicutes_A	13
MH0170	addedvalue_com	KS	Bacteroidota	7
MH0170	addedvalue_com	KS	Firmicutes	2
MH0170	addedvalue_com	KS	Firmicutes_A	24
MH0170	addedvalue_com	KS	Proteobacteria	1
MH0177	fulltargets_com	AS	Bacteroidota	4
MH0177	fulltargets_com	AS	Firmicutes	1
MH0177	fulltargets_com	AS	Firmicutes_C	1
MH0177	fulltargets_com	ES	Bacteroidota	12
MH0177	fulltargets_com	ES	Firmicutes	1
MH0177	fulltargets_com	ES	Firmicutes_A	14
MH0177	fulltargets_com	ES	Firmicutes_C	1
MH0177	fulltargets_com	ES	Proteobacteria	1
MH0177	fulltargets_com	KS	Bacteroidota	16
MH0177	fulltargets_com	KS	Firmicutes	2
MH0177	fulltargets_com	KS	Firmicutes_A	14
MH0177	fulltargets_com	KS	Firmicutes_C	2
MH0177	fulltargets_com	KS	Proteobacteria	1
MH0177	addedvalue_com	AS	Bacteroidota	6
MH0177	addedvalue_com	AS	Firmicutes	2
MH0177	addedvalue_com	AS	Firmicutes_A	3
MH0177	addedvalue_com	AS	Firmicutes_C	5
MH0177	addedvalue_com	AS	Proteobacteria	1
MH0177	addedvalue_com	ES	Bacteroidota	10
MH0177	addedvalue_com	ES	Firmicutes_A	9
MH0177	addedvalue_com	KS	Bacteroidota	16
MH0177	addedvalue_com	KS	Firmicutes	2
MH0177	addedvalue_com	KS	Firmicutes_A	12
MH0177	addedvalue_com	KS	Firmicutes_C	5
MH0177	addedvalue_com	KS	Proteobacteria	1
MH0183	fulltargets_com	AS	Bacteroidota	5
MH0183	fulltargets_com	AS	Cyanobacteria	1
MH0183	fulltargets_com	AS	Firmicutes	4
MH0183	fulltargets_com	AS	Firmicutes_A	18
MH0183	fulltargets_com	AS	Firmicutes_C	2
MH0183	fulltargets_com	ES	Bacteroidota	8
MH0183	fulltargets_com	ES	Firmicutes	8
MH0183	fulltargets_com	ES	Firmicutes_A	18
MH0183	fulltargets_com	KS	Bacteroidota	13
MH0183	fulltargets_com	KS	Cyanobacteria	1
MH0183	fulltargets_com	KS	Firmicutes	12
MH0183	fulltargets_com	KS	Firmicutes_A	36
MH0183	fulltargets_com	KS	Firmicutes_C	2
MH0183	addedvalue_com	AS	Bacteroidota	8
MH0183	addedvalue_com	AS	Cyanobacteria	1
MH0183	addedvalue_com	AS	Firmicutes	3
MH0183	addedvalue_com	AS	Firmicutes_A	16
MH0183	addedvalue_com	AS	Firmicutes_C	2
MH0183	addedvalue_com	ES	Bacteroidota	6
MH0183	addedvalue_com	ES	Firmicutes	4
MH0183	addedvalue_com	ES	Firmicutes_A	12
MH0183	addedvalue_com	KS	Bacteroidota	14
MH0183	addedvalue_com	KS	Cyanobacteria	1
MH0183	addedvalue_com	KS	Firmicutes	7
MH0183	addedvalue_com	KS	Firmicutes_A	28
MH0183	addedvalue_com	KS	Firmicutes_C	2
MH0191	fulltargets_com	AS	Bacteroidota	5
MH0191	fulltargets_com	AS	Firmicutes	2
MH0191	fulltargets_com	AS	Firmicutes_A	11
MH0191	fulltargets_com	AS	Proteobacteria	2
MH0191	fulltargets_com	ES	Actinobacteriota	2
MH0191	fulltargets_com	ES	Bacteroidota	6
MH0191	fulltargets_com	ES	Cyanobacteria	1
MH0191	fulltargets_com	ES	Firmicutes	2
MH0191	fulltargets_com	ES	Firmicutes_A	18
MH0191	fulltargets_com	ES	Firmicutes_C	2
MH0191	fulltargets_com	ES	Proteobacteria	3
MH0191	fulltargets_com	KS	Actinobacteriota	2
MH0191	fulltargets_com	KS	Bacteroidota	11
MH0191	fulltargets_com	KS	Cyanobacteria	1
MH0191	fulltargets_com	KS	Firmicutes	4
MH0191	fulltargets_com	KS	Firmicutes_A	29
MH0191	fulltargets_com	KS	Firmicutes_C	2
MH0191	fulltargets_com	KS	Proteobacteria	5
MH0191	addedvalue_com	AS	Bacteroidota	12
MH0191	addedvalue_com	AS	Desulfobacterota_A	1
MH0191	addedvalue_com	AS	Firmicutes	2
MH0191	addedvalue_com	AS	Firmicutes_A	12
MH0191	addedvalue_com	AS	Proteobacteria	2
MH0191	addedvalue_com	ES	Actinobacteriota	2
MH0191	addedvalue_com	ES	Bacteroidota	3
MH0191	addedvalue_com	ES	Cyanobacteria	1
MH0191	addedvalue_com	ES	Firmicutes	1
MH0191	addedvalue_com	ES	Firmicutes_A	8
MH0191	addedvalue_com	ES	Firmicutes_C	2
MH0191	addedvalue_com	ES	Proteobacteria	1
MH0191	addedvalue_com	KS	Actinobacteriota	2
MH0191	addedvalue_com	KS	Bacteroidota	15
MH0191	addedvalue_com	KS	Cyanobacteria	1
MH0191	addedvalue_com	KS	Desulfobacterota_A	1
MH0191	addedvalue_com	KS	Firmicutes	3
MH0191	addedvalue_com	KS	Firmicutes_A	20
MH0191	addedvalue_com	KS	Firmicutes_C	2
MH0191	addedvalue_com	KS	Proteobacteria	3
MH0197	fulltargets_com	AS	Bacteroidota	3
MH0197	fulltargets_com	AS	Desulfobacterota_A	1
MH0197	fulltargets_com	AS	Firmicutes	1
MH0197	fulltargets_com	AS	Firmicutes_A	20
MH0197	fulltargets_com	ES	Actinobacteriota	1
MH0197	fulltargets_com	ES	Bacteroidota	8
MH0197	fulltargets_com	ES	Euryarchaeota	1
MH0197	fulltargets_com	ES	Firmicutes	6
MH0197	fulltargets_com	ES	Firmicutes_A	18
MH0197	fulltargets_com	ES	Proteobacteria	1
MH0197	fulltargets_com	KS	Actinobacteriota	1
MH0197	fulltargets_com	KS	Bacteroidota	11
MH0197	fulltargets_com	KS	Desulfobacterota_A	1
MH0197	fulltargets_com	KS	Euryarchaeota	1
MH0197	fulltargets_com	KS	Firmicutes	7
MH0197	fulltargets_com	KS	Firmicutes_A	38
MH0197	fulltargets_com	KS	Proteobacteria	1
MH0197	addedvalue_com	AS	Bacteroidota	5
MH0197	addedvalue_com	AS	Desulfobacterota_A	1
MH0197	addedvalue_com	AS	Firmicutes_A	19
MH0197	addedvalue_com	ES	Actinobacteriota	1
MH0197	addedvalue_com	ES	Bacteroidota	6
MH0197	addedvalue_com	ES	Euryarchaeota	1
MH0197	addedvalue_com	ES	Firmicutes	5
MH0197	addedvalue_com	ES	Firmicutes_A	11
MH0197	addedvalue_com	ES	Proteobacteria	1
MH0197	addedvalue_com	KS	Actinobacteriota	1
MH0197	addedvalue_com	KS	Bacteroidota	11
MH0197	addedvalue_com	KS	Desulfobacterota_A	1
MH0197	addedvalue_com	KS	Euryarchaeota	1
MH0197	addedvalue_com	KS	Firmicutes	5
MH0197	addedvalue_com	KS	Firmicutes_A	30
MH0197	addedvalue_com	KS	Proteobacteria	1
MH0206	fulltargets_com	AS	Actinobacteriota	2
MH0206	fulltargets_com	AS	Bacteroidota	7
MH0206	fulltargets_com	AS	Cyanobacteria	1
MH0206	fulltargets_com	AS	Firmicutes	3
MH0206	fulltargets_com	AS	Firmicutes_A	27
MH0206	fulltargets_com	ES	Bacteroidota	5
MH0206	fulltargets_com	ES	Desulfobacterota_A	1
MH0206	fulltargets_com	ES	Firmicutes	2
MH0206	fulltargets_com	ES	Firmicutes_A	12
MH0206	fulltargets_com	ES	Proteobacteria	4
MH0206	fulltargets_com	KS	Actinobacteriota	2
MH0206	fulltargets_com	KS	Bacteroidota	12
MH0206	fulltargets_com	KS	Cyanobacteria	1
MH0206	fulltargets_com	KS	Desulfobacterota_A	1
MH0206	fulltargets_com	KS	Firmicutes	5
MH0206	fulltargets_com	KS	Firmicutes_A	39
MH0206	fulltargets_com	KS	Proteobacteria	4
MH0206	addedvalue_com	AS	Actinobacteriota	1
MH0206	addedvalue_com	AS	Bacteroidota	7
MH0206	addedvalue_com	AS	Firmicutes_A	18
MH0206	addedvalue_com	ES	Bacteroidota	4
MH0206	addedvalue_com	ES	Desulfobacterota_A	1
MH0206	addedvalue_com	ES	Firmicutes	1
MH0206	addedvalue_com	ES	Firmicutes_A	9
MH0206	addedvalue_com	ES	Proteobacteria	4
MH0206	addedvalue_com	KS	Actinobacteriota	1
MH0206	addedvalue_com	KS	Bacteroidota	11
MH0206	addedvalue_com	KS	Desulfobacterota_A	1
MH0206	addedvalue_com	KS	Firmicutes	1
MH0206	addedvalue_com	KS	Firmicutes_A	27
MH0206	addedvalue_com	KS	Proteobacteria	4
MH0212	fulltargets_com	AS	Bacteroidota	11
MH0212	fulltargets_com	AS	Firmicutes	5
MH0212	fulltargets_com	AS	Firmicutes_A	21
MH0212	fulltargets_com	AS	Proteobacteria	1
MH0212	fulltargets_com	ES	Actinobacteriota	2
MH0212	fulltargets_com	ES	Bacteroidota	3
MH0212	fulltargets_com	ES	Cyanobacteria	1
MH0212	fulltargets_com	ES	Desulfobacterota_A	1
MH0212	fulltargets_com	ES	Firmicutes	2
MH0212	fulltargets_com	ES	Firmicutes_A	11
MH0212	fulltargets_com	ES	Firmicutes_C	1
MH0212	fulltargets_com	ES	Proteobacteria	1
MH0212	fulltargets_com	KS	Actinobacteriota	2
MH0212	fulltargets_com	KS	Bacteroidota	14
MH0212	fulltargets_com	KS	Cyanobacteria	1
MH0212	fulltargets_com	KS	Desulfobacterota_A	1
MH0212	fulltargets_com	KS	Firmicutes	7
MH0212	fulltargets_com	KS	Firmicutes_A	32
MH0212	fulltargets_com	KS	Firmicutes_C	1
MH0212	fulltargets_com	KS	Proteobacteria	2
MH0212	addedvalue_com	AS	Bacteroidota	4
MH0212	addedvalue_com	AS	Firmicutes_A	6
MH0212	addedvalue_com	ES	Actinobacteriota	2
MH0212	addedvalue_com	ES	Bacteroidota	4
MH0212	addedvalue_com	ES	Cyanobacteria	1
MH0212	addedvalue_com	ES	Desulfobacterota_A	1
MH0212	addedvalue_com	ES	Firmicutes_A	9
MH0212	addedvalue_com	ES	Firmicutes_C	1
MH0212	addedvalue_com	ES	Proteobacteria	1
MH0212	addedvalue_com	KS	Actinobacteriota	2
MH0212	addedvalue_com	KS	Bacteroidota	8
MH0212	addedvalue_com	KS	Cyanobacteria	1
MH0212	addedvalue_com	KS	Desulfobacterota_A	1
MH0212	addedvalue_com	KS	Firmicutes_A	15
MH0212	addedvalue_com	KS	Firmicutes_C	1
MH0212	addedvalue_com	KS	Proteobacteria	1
MH0222	fulltargets_com	AS	Bacteroidota	4
MH0222	fulltargets_com	AS	Firmicutes	1
MH0222	fulltargets_com	AS	Firmicutes_A	15
MH0222	fulltargets_com	AS	Proteobacteria	1
MH0222	fulltargets_com	ES	Bacteroidota	4
MH0222	fulltargets_com	ES	Cyanobacteria	1
MH0222	fulltargets_com	ES	Desulfobacterota_A	1
MH0222	fulltargets_com	ES	Firmicutes	5
MH0222	fulltargets_com	ES	Firmicutes_A	19
MH0222	fulltargets_com	ES	Proteobacteria	1
MH0222	fulltargets_com	KS	Bacteroidota	8
MH0222	fulltargets_com	KS	Cyanobacteria	1
MH0222	fulltargets_com	KS	Desulfobacterota_A	1
MH0222	fulltargets_com	KS	Firmicutes	6
MH0222	fulltargets_com	KS	Firmicutes_A	34
MH0222	fulltargets_com	KS	Proteobacteria	2
MH0222	addedvalue_com	AS	Bacteroidota	3
MH0222	addedvalue_com	AS	Firmicutes	5
MH0222	addedvalue_com	AS	Firmicutes_A	17
MH0222	addedvalue_com	AS	Proteobacteria	1
MH0222	addedvalue_com	ES	Bacteroidota	3
MH0222	addedvalue_com	ES	Desulfobacterota_A	1
MH0222	addedvalue_com	ES	Firmicutes	3
MH0222	addedvalue_com	ES	Firmicutes_A	13
MH0222	addedvalue_com	ES	Proteobacteria	1
MH0222	addedvalue_com	KS	Bacteroidota	6
MH0222	addedvalue_com	KS	Desulfobacterota_A	1
MH0222	addedvalue_com	KS	Firmicutes	8
MH0222	addedvalue_com	KS	Firmicutes_A	30
MH0222	addedvalue_com	KS	Proteobacteria	2
MH0227	fulltargets_com	AS	Bacteroidota	5
MH0227	fulltargets_com	AS	Firmicutes	1
MH0227	fulltargets_com	AS	Firmicutes_A	4
MH0227	fulltargets_com	ES	Actinobacteriota	2
MH0227	fulltargets_com	ES	Bacteroidota	7
MH0227	fulltargets_com	ES	Firmicutes	1
MH0227	fulltargets_com	ES	Firmicutes_A	22
MH0227	fulltargets_com	ES	Firmicutes_C	1
MH0227	fulltargets_com	ES	Proteobacteria	2
MH0227	fulltargets_com	KS	Actinobacteriota	2
MH0227	fulltargets_com	KS	Bacteroidota	12
MH0227	fulltargets_com	KS	Firmicutes	2
MH0227	fulltargets_com	KS	Firmicutes_A	26
MH0227	fulltargets_com	KS	Firmicutes_C	1
MH0227	fulltargets_com	KS	Proteobacteria	2
MH0227	addedvalue_com	AS	Bacteroidota	4
MH0227	addedvalue_com	AS	Firmicutes_A	9
MH0227	addedvalue_com	ES	Actinobacteriota	2
MH0227	addedvalue_com	ES	Bacteroidota	6
MH0227	addedvalue_com	ES	Firmicutes	1
MH0227	addedvalue_com	ES	Firmicutes_A	14
MH0227	addedvalue_com	ES	Firmicutes_C	1
MH0227	addedvalue_com	ES	Proteobacteria	2
MH0227	addedvalue_com	KS	Actinobacteriota	2
MH0227	addedvalue_com	KS	Bacteroidota	10
MH0227	addedvalue_com	KS	Firmicutes	1
MH0227	addedvalue_com	KS	Firmicutes_A	23
MH0227	addedvalue_com	KS	Firmicutes_C	1
MH0227	addedvalue_com	KS	Proteobacteria	2
MH0229	fulltargets_com	AS	Bacteroidota	11
MH0229	fulltargets_com	AS	Desulfobacterota_A	1
MH0229	fulltargets_com	AS	Firmicutes	1
MH0229	fulltargets_com	AS	Firmicutes_A	12
MH0229	fulltargets_com	AS	Firmicutes_C	1
MH0229	fulltargets_com	ES	Actinobacteriota	1
MH0229	fulltargets_com	ES	Bacteroidota	7
MH0229	fulltargets_com	ES	Cyanobacteria	1
MH0229	fulltargets_com	ES	Euryarchaeota	1
MH0229	fulltargets_com	ES	Firmicutes	6
MH0229	fulltargets_com	ES	Firmicutes_A	23
MH0229	fulltargets_com	ES	Proteobacteria	2
MH0229	fulltargets_com	KS	Actinobacteriota	1
MH0229	fulltargets_com	KS	Bacteroidota	18
MH0229	fulltargets_com	KS	Cyanobacteria	1
MH0229	fulltargets_com	KS	Desulfobacterota_A	1
MH0229	fulltargets_com	KS	Euryarchaeota	1
MH0229	fulltargets_com	KS	Firmicutes	7
MH0229	fulltargets_com	KS	Firmicutes_A	35
MH0229	fulltargets_com	KS	Firmicutes_C	1
MH0229	fulltargets_com	KS	Proteobacteria	2
MH0229	addedvalue_com	AS	Bacteroidota	5
MH0229	addedvalue_com	AS	Desulfobacterota_A	1
MH0229	addedvalue_com	AS	Firmicutes	4
MH0229	addedvalue_com	AS	Firmicutes_A	6
MH0229	addedvalue_com	ES	Bacteroidota	7
MH0229	addedvalue_com	ES	Euryarchaeota	1
MH0229	addedvalue_com	ES	Firmicutes	4
MH0229	addedvalue_com	ES	Firmicutes_A	19
MH0229	addedvalue_com	ES	Proteobacteria	2
MH0229	addedvalue_com	KS	Bacteroidota	12
MH0229	addedvalue_com	KS	Desulfobacterota_A	1
MH0229	addedvalue_com	KS	Euryarchaeota	1
MH0229	addedvalue_com	KS	Firmicutes	8
MH0229	addedvalue_com	KS	Firmicutes_A	25
MH0229	addedvalue_com	KS	Proteobacteria	2
MH0234	fulltargets_com	AS	Bacteroidota	7
MH0234	fulltargets_com	AS	Firmicutes	1
MH0234	fulltargets_com	AS	Firmicutes_A	6
MH0234	fulltargets_com	ES	Actinobacteriota	1
MH0234	fulltargets_com	ES	Bacteroidota	5
MH0234	fulltargets_com	ES	Firmicutes	3
MH0234	fulltargets_com	ES	Firmicutes_A	20
MH0234	fulltargets_com	ES	Firmicutes_C	1
MH0234	fulltargets_com	ES	Proteobacteria	3
MH0234	fulltargets_com	KS	Actinobacteriota	1
MH0234	fulltargets_com	KS	Bacteroidota	12
MH0234	fulltargets_com	KS	Firmicutes	4
MH0234	fulltargets_com	KS	Firmicutes_A	26
MH0234	fulltargets_com	KS	Firmicutes_C	1
MH0234	fulltargets_com	KS	Proteobacteria	3
MH0234	addedvalue_com	AS	Bacteroidota	10
MH0234	addedvalue_com	AS	Desulfobacterota_A	1
MH0234	addedvalue_com	AS	Firmicutes	2
MH0234	addedvalue_com	AS	Firmicutes_A	11
MH0234	addedvalue_com	AS	Proteobacteria	2
MH0234	addedvalue_com	ES	Actinobacteriota	1
MH0234	addedvalue_com	ES	Bacteroidota	2
MH0234	addedvalue_com	ES	Firmicutes	2
MH0234	addedvalue_com	ES	Firmicutes_A	12
MH0234	addedvalue_com	ES	Firmicutes_C	1
MH0234	addedvalue_com	ES	Proteobacteria	1
MH0234	addedvalue_com	KS	Actinobacteriota	1
MH0234	addedvalue_com	KS	Bacteroidota	12
MH0234	addedvalue_com	KS	Desulfobacterota_A	1
MH0234	addedvalue_com	KS	Firmicutes	4
MH0234	addedvalue_com	KS	Firmicutes_A	23
MH0234	addedvalue_com	KS	Firmicutes_C	1
MH0234	addedvalue_com	KS	Proteobacteria	3
MH0238	fulltargets_com	AS	Actinobacteriota	2
MH0238	fulltargets_com	AS	Bacteroidota	2
MH0238	fulltargets_com	AS	Firmicutes_A	11
MH0238	fulltargets_com	ES	Actinobacteriota	1
MH0238	fulltargets_com	ES	Bacteroidota	8
MH0238	fulltargets_com	ES	Firmicutes	3
MH0238	fulltargets_com	ES	Firmicutes_A	21
MH0238	fulltargets_com	ES	Firmicutes_C	1
MH0238	fulltargets_com	ES	Proteobacteria	3
MH0238	fulltargets_com	KS	Actinobacteriota	3
MH0238	fulltargets_com	KS	Bacteroidota	10
MH0238	fulltargets_com	KS	Firmicutes	3
MH0238	fulltargets_com	KS	Firmicutes_A	32
MH0238	fulltargets_com	KS	Firmicutes_C	1
MH0238	fulltargets_com	KS	Proteobacteria	3
MH0238	addedvalue_com	AS	Actinobacteriota	2
MH0238	addedvalue_com	AS	Bacteroidota	10
MH0238	addedvalue_com	AS	Firmicutes	3
MH0238	addedvalue_com	AS	Firmicutes_A	8
MH0238	addedvalue_com	ES	Actinobacteriota	1
MH0238	addedvalue_com	ES	Bacteroidota	5
MH0238	addedvalue_com	ES	Firmicutes_A	13
MH0238	addedvalue_com	ES	Firmicutes_C	1
MH0238	addedvalue_com	ES	Proteobacteria	2
MH0238	addedvalue_com	KS	Actinobacteriota	3
MH0238	addedvalue_com	KS	Bacteroidota	15
MH0238	addedvalue_com	KS	Firmicutes	3
MH0238	addedvalue_com	KS	Firmicutes_A	21
MH0238	addedvalue_com	KS	Firmicutes_C	1
MH0238	addedvalue_com	KS	Proteobacteria	2
MH0252	fulltargets_com	AS	Actinobacteriota	1
MH0252	fulltargets_com	AS	Bacteroidota	11
MH0252	fulltargets_com	AS	Cyanobacteria	1
MH0252	fulltargets_com	AS	Firmicutes	4
MH0252	fulltargets_com	AS	Firmicutes_A	27
MH0252	fulltargets_com	AS	Firmicutes_C	2
MH0252	fulltargets_com	AS	Proteobacteria	2
MH0252	fulltargets_com	ES	Actinobacteriota	1
MH0252	fulltargets_com	ES	Bacteroidota	6
MH0252	fulltargets_com	ES	Cyanobacteria	2
MH0252	fulltargets_com	ES	Desulfobacterota_A	1
MH0252	fulltargets_com	ES	Firmicutes	2
MH0252	fulltargets_com	ES	Firmicutes_A	15
MH0252	fulltargets_com	ES	Proteobacteria	1
MH0252	fulltargets_com	KS	Actinobacteriota	2
MH0252	fulltargets_com	KS	Bacteroidota	17
MH0252	fulltargets_com	KS	Cyanobacteria	3
MH0252	fulltargets_com	KS	Desulfobacterota_A	1
MH0252	fulltargets_com	KS	Firmicutes	6
MH0252	fulltargets_com	KS	Firmicutes_A	42
MH0252	fulltargets_com	KS	Firmicutes_C	2
MH0252	fulltargets_com	KS	Proteobacteria	3
MH0252	addedvalue_com	AS	Actinobacteriota	1
MH0252	addedvalue_com	AS	Bacteroidota	11
MH0252	addedvalue_com	AS	Cyanobacteria	2
MH0252	addedvalue_com	AS	Firmicutes	4
MH0252	addedvalue_com	AS	Firmicutes_A	23
MH0252	addedvalue_com	AS	Firmicutes_C	2
MH0252	addedvalue_com	AS	Proteobacteria	2
MH0252	addedvalue_com	ES	Bacteroidota	3
MH0252	addedvalue_com	ES	Cyanobacteria	1
MH0252	addedvalue_com	ES	Desulfobacterota_A	1
MH0252	addedvalue_com	ES	Firmicutes_A	12
MH0252	addedvalue_com	ES	Proteobacteria	2
MH0252	addedvalue_com	KS	Actinobacteriota	1
MH0252	addedvalue_com	KS	Bacteroidota	14
MH0252	addedvalue_com	KS	Cyanobacteria	3
MH0252	addedvalue_com	KS	Desulfobacterota_A	1
MH0252	addedvalue_com	KS	Firmicutes	4
MH0252	addedvalue_com	KS	Firmicutes_A	35
MH0252	addedvalue_com	KS	Firmicutes_C	2
MH0252	addedvalue_com	KS	Proteobacteria	4
MH0253	fulltargets_com	AS	Bacteroidota	4
MH0253	fulltargets_com	AS	Firmicutes	2
MH0253	fulltargets_com	AS	Firmicutes_A	8
MH0253	fulltargets_com	ES	Bacteroidota	5
MH0253	fulltargets_com	ES	Cyanobacteria	1
MH0253	fulltargets_com	ES	Desulfobacterota_A	1
MH0253	fulltargets_com	ES	Firmicutes	3
MH0253	fulltargets_com	ES	Firmicutes_A	22
MH0253	fulltargets_com	ES	Firmicutes_C	1
MH0253	fulltargets_com	ES	Proteobacteria	2
MH0253	fulltargets_com	ES	Thermoplasmatota	1
MH0253	fulltargets_com	KS	Bacteroidota	9
MH0253	fulltargets_com	KS	Cyanobacteria	1
MH0253	fulltargets_com	KS	Desulfobacterota_A	1
MH0253	fulltargets_com	KS	Firmicutes	5
MH0253	fulltargets_com	KS	Firmicutes_A	30
MH0253	fulltargets_com	KS	Firmicutes_C	1
MH0253	fulltargets_com	KS	Proteobacteria	2
MH0253	fulltargets_com	KS	Thermoplasmatota	1
MH0253	addedvalue_com	AS	Bacteroidota	8
MH0253	addedvalue_com	AS	Firmicutes	1
MH0253	addedvalue_com	AS	Firmicutes_A	13
MH0253	addedvalue_com	AS	Proteobacteria	1
MH0253	addedvalue_com	AS	Thermoplasmatota	1
MH0253	addedvalue_com	AS	Verrucomicrobiota	1
MH0253	addedvalue_com	ES	Bacteroidota	4
MH0253	addedvalue_com	ES	Cyanobacteria	1
MH0253	addedvalue_com	ES	Desulfobacterota_A	1
MH0253	addedvalue_com	ES	Firmicutes	1
MH0253	addedvalue_com	ES	Firmicutes_A	16
MH0253	addedvalue_com	ES	Proteobacteria	1
MH0253	addedvalue_com	KS	Bacteroidota	12
MH0253	addedvalue_com	KS	Cyanobacteria	1
MH0253	addedvalue_com	KS	Desulfobacterota_A	1
MH0253	addedvalue_com	KS	Firmicutes	2
MH0253	addedvalue_com	KS	Firmicutes_A	29
MH0253	addedvalue_com	KS	Proteobacteria	2
MH0253	addedvalue_com	KS	Thermoplasmatota	1
MH0253	addedvalue_com	KS	Verrucomicrobiota	1
MH0259	fulltargets_com	AS	Bacteroidota	5
MH0259	fulltargets_com	AS	Firmicutes	3
MH0259	fulltargets_com	AS	Firmicutes_A	15
MH0259	fulltargets_com	ES	Actinobacteriota	2
MH0259	fulltargets_com	ES	Bacteroidota	5
MH0259	fulltargets_com	ES	Firmicutes	2
MH0259	fulltargets_com	ES	Firmicutes_A	20
MH0259	fulltargets_com	ES	Proteobacteria	2
MH0259	fulltargets_com	KS	Actinobacteriota	2
MH0259	fulltargets_com	KS	Bacteroidota	10
MH0259	fulltargets_com	KS	Firmicutes	5
MH0259	fulltargets_com	KS	Firmicutes_A	35
MH0259	fulltargets_com	KS	Proteobacteria	2
MH0259	addedvalue_com	AS	Bacteroidota	5
MH0259	addedvalue_com	AS	Firmicutes	1
MH0259	addedvalue_com	AS	Firmicutes_A	8
MH0259	addedvalue_com	AS	Proteobacteria	1
MH0259	addedvalue_com	ES	Actinobacteriota	2
MH0259	addedvalue_com	ES	Bacteroidota	3
MH0259	addedvalue_com	ES	Firmicutes	2
MH0259	addedvalue_com	ES	Firmicutes_A	13
MH0259	addedvalue_com	KS	Actinobacteriota	2
MH0259	addedvalue_com	KS	Bacteroidota	8
MH0259	addedvalue_com	KS	Firmicutes	3
MH0259	addedvalue_com	KS	Firmicutes_A	21
MH0259	addedvalue_com	KS	Proteobacteria	1
MH0260	fulltargets_com	AS	Bacteroidota	4
MH0260	fulltargets_com	AS	Desulfobacterota_A	1
MH0260	fulltargets_com	AS	Firmicutes	2
MH0260	fulltargets_com	AS	Firmicutes_A	12
MH0260	fulltargets_com	ES	Actinobacteriota	2
MH0260	fulltargets_com	ES	Bacteroidota	9
MH0260	fulltargets_com	ES	Cyanobacteria	1
MH0260	fulltargets_com	ES	Desulfobacterota_A	1
MH0260	fulltargets_com	ES	Firmicutes	2
MH0260	fulltargets_com	ES	Firmicutes_A	11
MH0260	fulltargets_com	ES	Firmicutes_C	1
MH0260	fulltargets_com	ES	Proteobacteria	4
MH0260	fulltargets_com	KS	Actinobacteriota	2
MH0260	fulltargets_com	KS	Bacteroidota	13
MH0260	fulltargets_com	KS	Cyanobacteria	1
MH0260	fulltargets_com	KS	Desulfobacterota_A	2
MH0260	fulltargets_com	KS	Firmicutes	4
MH0260	fulltargets_com	KS	Firmicutes_A	23
MH0260	fulltargets_com	KS	Firmicutes_C	1
MH0260	fulltargets_com	KS	Proteobacteria	4
MH0260	addedvalue_com	AS	Bacteroidota	5
MH0260	addedvalue_com	AS	Cyanobacteria	1
MH0260	addedvalue_com	AS	Firmicutes	2
MH0260	addedvalue_com	AS	Firmicutes_A	13
MH0260	addedvalue_com	AS	Firmicutes_C	2
MH0260	addedvalue_com	AS	Proteobacteria	1
MH0260	addedvalue_com	ES	Actinobacteriota	2
